employee_id,full_name,gender,birth_date,hire_date,termination_date,employment_status_current,dept_code,job_code,band,position_code,is_manager,manager_employee_id,location_code,job_group_code,case_study_tag
E000612,Nguyễn Nhiên Quang,M,1985-09-18,2021-08-01,,Active,01QT000010,AA052C,K,1QT00158,0,E001484,HSC01,BO,
E000613,Trần Yến,F,1985-02-26,2021-08-01,2022-07-01,Terminated,01CN000080,MK061C,Band 2,1CN01220,0,E000879,HNO02,ARM,
E000614,Trần Xuân,F,1994-07-22,2021-08-01,2025-09-01,Terminated,01CN000033,AA052C,K,1CN00816,0,E001309,HNO01,BO,
E000615,Bùi Thảo,F,2000-11-14,2021-08-01,,Active,01CN000060,M00110,Band 2,1CN00187,0,E001653,HCM32,RM,
E000616,Bùi Bảo,F,1972-12-26,2021-08-01,2024-03-01,Terminated,01CN000025,MM020D,Band 8,1CN00321,1,E001472,HSC01,BO,
E000617,Bùi Kim Mai,M,1984-01-14,2021-08-01,2025-05-01,Terminated,01CN000078,MK031C,Band 2,1CN00723,0,E001733,HSC01,BO,
E000618,Mai Dương,F,2001-01-14,2021-08-01,,Active,01QT000024,FA044S,Band 3,1QT00035,0,E001866,HSC01,BO,
E000619,Đặng Hải,F,1993-12-08,2021-08-01,2021-12-01,Terminated,01CN000053,MJ026M,Band 6,1CN00110,1,E000843,HCM01,TL,
E000620,Mai Lan,F,1973-01-19,2021-08-01,2022-07-01,Terminated,01CN000067,BA013M,Band 6,1CN01319,1,E000473,HCM19,HH,
E000621,Nguyễn Quang,M,1991-12-23,2021-08-01,,Active,01QT000023,FA022M,Band 6,1QT00141,1,E001678,HSC01,BO,
E000622,Dương Thảo,F,1994-06-01,2021-08-01,2024-01-01,Terminated,01CN000087,MH037M,Band 6,1CN00713,1,E000567,HSC01,BO,
E000623,Phạm Quý ông Quang,M,1999-01-02,2021-08-01,,Active,01CN000057,MM016D,Band 7,1CN00754,1,E001385,HNO01,HH,
E000624,Vũ Lan,F,2000-04-12,2021-08-01,,Active,01CN000070,M00107,Band 4,1CN00305,1,E000250,BNI01,RM,
E000625,Bùi Tú Thị,M,1987-09-16,2021-08-01,,Active,01CN000037,M00109,Band 3,1CN00857,0,E001677,HCM01,RM,
E000626,Phạm Mai,F,1998-11-12,2021-08-01,2022-06-01,Terminated,01QT000008,BC023S,Band 3,1QT00018,0,,HSC01,BO,
E000627,Hoàng Hương,F,1984-10-21,2021-08-01,,Active,01CN000001,MJ028S,Band 3,1CN00485,0,E001086,HNO63,BO,
E000628,Hoàng Bảo,M,1991-12-09,2021-08-01,2024-09-01,Terminated,01CN000076,MJ011M,Band 5,1CN00886,1,E000139,HCM04,TL,
E000629,Nguyễn Quang,M,1991-07-09,2021-09-01,2025-02-01,Terminated,01CN000084,MK046S,Band 4,1CN00777,0,E000364,HSC01,BO,
E000630,Mai Quý ông Quang,M,1977-05-28,2021-09-01,2021-12-01,Terminated,01CN000022,MJ028S,Band 3,1CN00195,0,E001381,CTH01,BO,
E000631,Mai Hưng Trí,M,1973-10-17,2021-09-01,,Active,01CN000033,MK015S,Band 3,1CN00076,0,E000069,HNO01,ARM,
E000632,Hoàng Lâm Tấn,M,1978-06-08,2021-09-01,,Active,01CN000069,MK061C,Band 2,1CN00322,0,E001693,HCM41,ARM,
E000633,Lê Lâm Thế,M,1981-08-28,2021-09-01,2025-09-01,Terminated,01CN000012,MK015S,Band 3,1CN00211,0,E000793,HNO59,ARM,
E000634,Vũ Kim,F,1988-11-19,2021-09-01,,Active,01CN000019,MJ028S,Band 3,1CN00496,0,E001629,HNO39,BO,
E000635,Bùi An Xuân,M,1986-03-14,2021-09-01,,Active,01CN000083,MJ011M,Band 5,1CN00056,1,E001094,HCM12,TL,
E000636,Bùi Quang,M,2002-01-08,2021-09-01,2023-12-01,Terminated,01CN000086,MJ004S,Band 3,1CN00384,0,E000733,HSC01,BO,
E000637,Lê Quý cô Kim,F,2001-05-07,2021-09-01,,Active,01CN000031,MJ043S,Band 4,1CN01200,0,E000835,BRV04,RM,
E000638,Mai Kim Xuân,M,1987-09-16,2021-09-01,,Active,01CN000059,M00108,Band 4,1CN00773,0,E001613,BRV01,RM,
E000639,Phạm Ánh,F,1987-03-02,2021-09-01,,Active,01CN000059,BA013M,Band 6,1CN00027,1,E001092,BRV01,HH,
E000640,Dương Nhật Trí,M,1997-03-25,2021-09-01,,Active,01CN000032,MJ162E,Band 5,1CN00727,0,,HNO01,RM,
E000641,Bùi Tùng,M,1978-04-03,2021-09-01,,Active,01CN000053,MK090S,Band 4,1CN00005,0,E000619,HCM01,ARM,
E000642,Phạm Hồng,F,1982-09-09,2021-09-01,,Active,01CN000068,MJ162E,Band 5,1CN00721,0,E000478,HSC01,RM,
E000643,Trần Thành,F,1983-06-09,2021-09-01,2023-03-01,Terminated,01CN000039,M00164,Band 5,1CN00694,0,E001025,HSC01,BO,
E000644,Mai Hương,F,1997-03-24,2021-09-01,,Active,01CN000053,MK019E,Band 5,1CN00258,0,E000843,HCM01,BO,
E000645,Vũ An,F,1979-08-18,2021-09-01,,Active,01CN000022,M00107,Band 4,1CN00280,0,E001381,CTH01,RM,
E000646,Trần Ánh,F,1970-03-23,2021-10-01,,Active,01CN000064,MH034M,Band 6,1CN00851,1,E001289,HSC01,BO,
E000647,Mai Khoa,F,1992-08-08,2021-10-01,2024-11-01,Terminated,01CN000021,MJ162E,Band 5,1CN00869,0,E000904,HCM01,RM,
E000648,Đặng Châu Hoàng,M,1980-02-17,2021-10-01,2024-02-01,Terminated,01CN000033,MJ043S,Band 4,1CN01173,0,E000069,HNO01,RM,
E000649,Phạm An Hoàng,M,1987-02-08,2021-10-01,2022-10-01,Terminated,01CN000013,MH030E,Band 5,1CN01326,0,E001062,HSC01,BO,
E000650,Dương Yến,F,1998-03-08,2021-10-01,,Active,01CN000033,MK061C,Band 2,1CN00543,0,E001309,HNO01,ARM,
E000651,Hoàng Nhật,F,1975-09-15,2021-10-01,2023-09-01,Terminated,01CN000041,MJ044S,Band 3,1CN01280,0,E000727,HNO17,RM,
E000652,Phạm Kim,F,1993-07-26,2021-10-01,2024-09-01,Terminated,01QT000012,FA034C,Band 2,1QT00001,0,,HSC01,BO,
E000653,Dương Kim,F,2001-09-07,2021-10-01,,Active,01QT000016,FA040C,Band 2,1QT00054,0,E000885,HSC01,BO,
E000654,Đặng Hạnh,F,1989-01-24,2021-10-01,,Active,01CN000033,MJ043S,Band 4,1CN01173,0,E001658,HNO01,RM,
E000655,Dương Quý cô Hương,F,1990-07-18,2021-10-01,,Active,01CN000057,MK001T,Band 4,1CN00783,0,E001476,HNO01,ARM,
E000656,Đặng Thành,F,1987-01-02,2021-10-01,,Active,01CN000003,MJ010S,Band 4,1CN01206,0,E000684,DAN03,BO,
E000657,Phạm Nhiên,M,1992-12-24,2021-10-01,,Active,01CN000024,MK015S,Band 3,1CN01246,0,E000791,HNO49,ARM,
E000658,Vũ An,F,1974-10-02,2021-10-01,,Active,01CN000076,MK015S,Band 3,1CN01219,0,E000139,HCM04,ARM,
E000659,Phạm Lan,F,1970-05-26,2021-10-01,,Active,01CN000038,M00107,Band 4,1CN01045,0,E000484,KHO01,RM,
E000660,Hoàng Kim,F,2002-03-10,2021-10-01,2024-08-01,Terminated,01QT000002,AA052C,K,1QT00085,0,E000968,HSC01,BO,
E000661,Vũ Châu Tấn,M,1995-05-10,2021-10-01,2022-09-01,Terminated,01QT000006,PB069S,Band 4,1QT00029,0,E001219,HSC01,BO,
E000662,Lê Quý ông Bảo,M,1990-03-15,2021-10-01,,Active,01CN000027,M00107,Band 4,1CN00593,0,E001357,HPH07,RM,
E000663,Mai Bảo Trí,M,2002-06-04,2021-11-01,,Active,01CN000024,AA052C,K,1CN00150,0,E000136,HNO49,BO,
E000664,Mai Xuân,F,1979-05-22,2021-11-01,2022-11-01,Terminated,01CN000070,BA013M,Band 6,1CN00060,1,E000556,BNI01,HH,
E000665,Nguyễn Vân,F,1982-10-02,2021-11-01,,Active,01QT000003,FC035C,Band 2,1QT00063,0,E001499,HSC01,BO,
E000666,Nguyễn Ánh,F,1999-03-07,2021-11-01,,Active,01CN000057,MJ017E,Band 4,1CN01038,0,E000762,HNO01,RM,
E000667,Lê Huy,M,1978-11-27,2021-11-01,2023-05-01,Terminated,01CN000059,M00107,Band 4,1CN00744,0,E001092,BRV01,RM,
E000668,Nguyễn Vũ Trí,M,1995-11-25,2021-11-01,2022-03-01,Terminated,01CN000069,BA013M,Band 6,1CN01114,1,E000802,HCM41,HH,
E000669,Đặng Minh Mai,M,1977-09-20,2021-11-01,,Active,01CN000079,BA013M,Band 6,1CN00295,1,E001282,BDU01,HH,
E000670,Hoàng Trọng,M,1982-05-21,2021-11-01,2025-08-01,Terminated,01CN000037,MK014S,Band 4,1CN00377,0,E001677,HCM01,ARM,
E000671,Nguyễn Quý cô Ngọc,F,1980-07-15,2021-11-01,2025-08-01,Terminated,01QT000015,FC009M,Band 6,1QT00051,1,E001114,HSC01,BO,
E000672,Mai Ngọc,F,1985-12-05,2021-11-01,,Active,01CN000031,MJ028S,Band 3,1CN00791,0,E001427,BRV04,BO,
E000673,Nguyễn Phương Thế,M,1977-02-25,2021-11-01,,Active,01CN000022,MJ028S,Band 3,1CN00195,0,E000590,CTH01,BO,
E000674,Trần Tú,M,1991-12-16,2021-11-01,2024-12-01,Terminated,01CN000020,BA013M,Band 6,1CN00199,1,E000058,HPH01,HH,
E000675,Phạm Lâm,F,1982-04-09,2021-11-01,,Active,01CN000057,MJ016E,Band 5,1CN00511,0,E001389,HCM01,RM,
E000676,Bùi Thành Đức,M,1986-11-13,2021-11-01,,Active,01CN000003,MJ008C,Band 2,1CN00063,0,E000684,DAN03,BO,
E000677,Bùi Linh,F,1996-12-24,2021-11-01,,Active,01CN000013,MH030S,Band 4,1CN00023,0,E001062,HSC01,BO,
E000678,Phạm Yến,F,2002-05-06,2021-11-01,,Active,01CN000044,MJ008C,Band 2,1CN00420,0,E001078,QNI01,BO,
E000679,Nguyễn Hải,F,1971-03-17,2021-11-01,,Active,01CN000009,MJ161E,Band 5,1CN00964,0,E001256,HCM01,RM,
E000680,Bùi Hồng,F,1979-06-03,2021-11-01,2024-10-01,Terminated,01CN000040,MJ011S,Band 4,1CN00734,0,E000014,HCM17,BO,
E000681,Nguyễn Quý ông Hưng,M,1978-05-05,2021-12-01,,Active,01CN000077,M00394,Band 7,1CN00330,1,E000198,HSC01,BO,
E000682,Dương Hà,F,1975-09-21,2021-12-01,2022-12-01,Terminated,01CN000048,MJ026M,Band 6,1CN00293,1,E001568,HCM01,TL,
E000683,Trần Duyên,F,2001-08-26,2021-12-01,,Active,01CN000041,MJ043S,Band 4,1CN00096,0,E000218,HNO17,RM,
E000684,Phạm Mai,F,1997-03-04,2021-12-01,,Active,01CN000003,MJ011M,Band 5,1CN01379,1,E000930,DAN03,TL,
E000685,Trần Ngọc,F,1979-04-27,2021-12-01,,Active,01CN000072,AA052C,K,1CN01124,0,,HNO65,BO,
E000686,Lê Phương Thị,M,1994-05-12,2021-12-01,,Active,01CN000069,AA052C,K,1CN01346,0,E000668,HCM41,BO,
E000687,Hoàng Lâm,F,1995-10-13,2021-12-01,,Active,01CN000061,MK061C,Band 2,1CN00421,0,E000470,HCM29,ARM,
E000688,Bùi Nhật,F,1992-04-26,2021-12-01,2025-08-01,Terminated,01CN000069,MJ010S,Band 4,1CN00066,0,E000668,HCM41,BO,
E000689,Lê Thảo,F,2002-11-14,2021-12-01,,Active,01CN000068,MJ030M,Band 7,1CN00602,1,E000314,HSC01,HH,
E000690,Mai Nhiên Hữu,M,1991-01-27,2021-12-01,,Active,01QT000023,FA027C,Band 2,1QT00111,0,E000621,HSC01,BO,
E000691,Lê Quý cô Nhật,F,1988-04-22,2021-12-01,,Active,01CN000027,MJ011S,Band 4,1CN01113,0,E001029,HPH07,BO,
E000692,Đặng Minh,M,1983-09-18,2021-12-01,2022-03-01,Terminated,01QT000018,MM008C,Band 2,1QT00002,0,E001020,HSC02,BO,
E000693,Bùi Hương,F,1984-08-06,2021-12-01,2023-01-01,Terminated,01CN000027,MJ029S,Band 4,1CN00784,0,E001029,HPH07,RM,
E000694,Hoàng Vũ Tấn,M,1996-08-16,2021-12-01,2022-08-01,Terminated,01CN000053,MJ162E,Band 5,1CN00866,0,E000843,HCM01,RM,
E000695,Vũ Ngọc,F,1985-12-22,2021-12-01,,Active,01CN000034,MJ044S,Band 3,1CN00804,0,E001777,HNO11,RM,
E000696,Đặng Quý cô Mai,F,1994-08-03,2021-12-01,,Active,01CN000076,MJ028S,Band 3,1CN00428,0,E001323,HCM04,BO,
E000697,Hoàng Quý ông Phúc,M,1999-05-10,2021-12-01,2023-01-01,Terminated,01CN000023,MJ029S,Band 4,1CN01171,0,E000707,DAN01,RM,
E000698,Vũ Trọng,M,2000-02-12,2021-12-01,2024-11-01,Terminated,01QT000006,PB070S,Band 3,1QT00144,0,E001219,HSC01,BO,
E000699,Vũ Vũ Quang,M,1987-10-16,2022-01-01,,Active,01QT000017,FA069C,Band 2,1QT00075,0,E000346,HSC01,BO,
E000700,Bùi Thành Trí,M,1974-10-08,2022-01-01,2024-09-01,Terminated,01CN000071,MJ162E,Band 5,1CN00311,0,E001720,QNI01,RM,
E000701,Trần Thành Đức,M,1999-02-13,2022-01-01,,Active,01CN000002,M00110,Band 2,1CN00202,0,E001555,HCM48,RM,
E000702,Dương Khoa,M,1990-09-17,2022-01-01,,Active,01CN000017,MJ162E,Band 5,1CN00658,0,E000551,HNO01,RM,
E000703,Lê Hà,F,1983-07-07,2022-01-01,2025-08-01,Terminated,01CN000057,MJ014M,Band 6,1CN00475,1,E000329,HNO01,TL,
E000704,Bùi Lan,F,1979-03-19,2022-01-01,2022-05-01,Terminated,01QT000008,BC022S,Band 4,1QT00104,0,,HSC01,BO,
E000705,Nguyễn Quý cô Hương,F,1972-12-22,2022-01-01,2022-05-01,Terminated,01CN000037,MJ155E,Band 5,1CN01233,0,E001817,HCM01,RM,
E000706,Mai Linh,F,1982-09-27,2022-01-01,,Active,01CN000034,M00108,Band 4,1CN00790,0,E001777,HNO11,RM,
E000707,Hoàng Duyên,F,1990-06-09,2022-01-01,,Active,01CN000023,MJ011M,Band 5,1CN01093,1,E001368,DAN01,TL,
E000708,Vũ Kim Văn,M,1984-08-21,2022-01-01,,Active,01CN000048,MK090S,Band 4,1CN00104,0,E000682,HCM01,ARM,
E000709,Trần Quý cô Vi,F,2003-07-11,2022-01-01,2022-09-01,Terminated,01CN000044,MJ043S,Band 4,1CN00933,0,E000289,QNI01,RM,
E000710,Mai Khoa,F,1986-02-05,2022-01-01,2022-02-01,Terminated,01QT000011,FC008M,Band 7,1QT00142,1,E001327,HSC01,BO,
E000711,Lê Thành Xuân,M,1992-03-26,2022-01-01,2022-05-01,Terminated,01CN000080,MJ043S,Band 4,1CN00461,0,E001610,HNO02,RM,
E000712,Dương Hạnh Đức,M,1978-07-20,2022-01-01,,Active,01CN000027,M00109,Band 3,1CN00896,0,E001029,HPH07,RM,
E000713,Lê Hà,F,2001-04-22,2022-01-01,,Active,01CN000050,MJ162E,Band 5,1CN00772,0,,HNO01,RM,
E000714,Vũ Huy,M,1994-06-17,2022-01-01,,Active,01CN000079,MJ028S,Band 3,1CN00315,0,E000669,BDU01,BO,
E000715,Vũ Linh,F,1977-07-25,2022-01-01,2022-08-01,Terminated,01CN000087,MH033E,Band 5,1CN00600,0,E000449,HSC01,BO,
E000716,Dương Châu Hoàng,M,1985-02-02,2022-01-01,,Active,01CN000057,MJ016E,Band 5,1CN00164,0,E000703,HCM01,RM,
E000717,Vũ Hoàng,M,1997-12-26,2022-02-01,2022-07-01,Terminated,01CN000027,MJ028S,Band 3,1CN01172,0,E001029,HPH07,BO,
E000718,Đặng Thành,M,1986-01-06,2022-02-01,2023-02-01,Terminated,01CN000010,M00108,Band 4,1CN00943,0,E001222,TDU01,RM,
E000719,Đặng Chi,F,1976-08-14,2022-02-01,2022-05-01,Terminated,01CN000083,AA052C,K,1CN01301,0,E001094,HCM12,BO,
E000720,Đặng Thảo,F,1980-10-24,2022-02-01,,Active,01CN000010,MJ011S,Band 4,1CN00565,0,E001828,TDU01,BO,
E000721,Đặng Nhật,F,1994-08-14,2022-02-01,2023-10-01,Terminated,01QT000001,FA007M,Band 7,1QT00049,1,E001129,HSC01,BO,
E000722,Vũ Thành Tấn,M,1991-08-08,2022-02-01,,Active,01CN000060,MJ010S,Band 4,1CN00410,0,E001186,HCM32,BO,
E000723,Bùi Linh,F,1991-04-03,2022-02-01,,Active,01CN000040,MJ029S,Band 4,1CN00480,0,E000014,HCM17,RM,
E000724,Trần Kim Phú,M,1978-07-17,2022-02-01,2022-06-01,Terminated,01QT000024,FA008S,Band 4,1QT00184,0,E001866,HSC01,BO,
E000725,Mai Nhiên Xuân,M,1991-11-17,2022-02-01,,Active,01CN000067,MJ008C,Band 2,1CN00415,0,E001713,HCM19,BO,
E000726,Dương Yến,F,1990-10-03,2022-02-01,,Active,01QT000003,FC033S,Band 4,1QT00033,0,E001499,HSC01,BO,
E000727,Trần Bảo Thế,M,1993-06-16,2022-02-01,,Active,01CN000041,MJ011M,Band 5,1CN00245,1,E000899,HNO17,TL,
E000728,Vũ Quý ông Hoàng,M,2002-01-03,2022-02-01,,Active,01CN000059,M00108,Band 4,1CN00773,0,E001092,BRV01,RM,
E000729,Bùi Trí,M,1998-08-23,2022-02-01,,Active,01CN000068,MK092C,Band 2,1CN00292,0,E000689,HSC01,ARM,
E000730,Hoàng Chi,F,2002-10-10,2022-02-01,,Active,01CN000072,MK061C,Band 2,1CN00648,0,,HNO65,ARM,
E000731,Mai Quý ông Tùng,M,2001-08-19,2022-02-01,2025-10-01,Terminated,01CN000085,MJ029S,Band 4,1CN01189,0,E000423,HNO44,RM,
E000732,Đặng Vi,F,1981-05-06,2022-02-01,2025-12-01,Terminated,01CN000010,MJ011M,Band 5,1CN00508,1,E001828,TDU01,TL,
E000733,Phạm Tú,M,2002-01-26,2022-02-01,,Active,01CN000086,MJ111M,Band 7,1CN00367,1,E000164,HSC01,BO,
E000734,Hoàng Hải,F,1996-12-22,2022-02-01,,Active,01CN000078,AA052C,K,1CN00591,0,E001741,HSC01,BO,
E000735,Bùi Duyên,F,1985-10-14,2022-02-01,,Active,01QT000024,FA010M,Band 6,1QT00162,1,E001866,HSC01,BO,
E000736,Nguyễn Quý cô Hà,F,1974-12-19,2022-03-01,2023-09-01,Terminated,01CN000023,MK061C,Band 2,1CN01214,0,E001368,DAN01,ARM,
E000737,Phạm Anh,M,1984-04-12,2022-03-01,,Active,01QT000017,FA020S,Band 4,1QT00012,0,E000444,HSC01,BO,
E000738,Đặng Nhật,F,2001-07-03,2022-03-01,2024-08-01,Terminated,01CN000006,M00107,Band 4,1CN00334,0,E001586,HNO52,RM,
E000739,Hoàng Quý cô Vi,F,1985-05-11,2022-03-01,,Active,01CN000031,MJ010S,Band 4,1CN00691,0,E001707,BRV04,BO,
E000740,Nguyễn Thành,F,1974-07-08,2022-03-01,,Active,01CN000068,MJ162E,Band 5,1CN00551,0,E000478,HSC01,RM,
E000741,Bùi Khoa,M,1984-04-02,2022-03-01,2023-11-01,Terminated,01CN000079,M00109,Band 3,1CN01341,0,E000669,BDU01,RM,
E000742,Lê Hương,F,2002-11-28,2022-03-01,,Active,01CN000039,M00167,Band 2,1CN00481,0,E001025,HSC01,BO,
E000743,Dương Thành,F,1975-12-12,2022-03-01,,Active,01CN000057,MJ017E,Band 4,1CN00753,0,E001269,HNO01,RM,
E000744,Đặng Minh Mai Bảo,M,2000-09-11,2022-03-01,2023-03-01,Terminated,01CN000004,MK058S,Band 3,1CN00834,0,E001844,HSC01,BO,
E000745,Dương Chi,F,2003-04-02,2022-03-01,2024-04-01,Terminated,01QT000013,FA011S,Band 3,1QT00067,0,E001101,HSC01,BO,
E000746,Nguyễn Hạnh,F,1978-06-01,2022-03-01,,Active,01CN000023,MJ044S,Band 3,1CN00167,0,E001368,DAN01,RM,
E000747,Đặng Nam,M,1978-11-16,2022-03-01,,Active,01CN000031,MJ028S,Band 3,1CN00791,0,E000868,BRV04,BO,
E000748,Phạm Phúc,M,1987-12-28,2022-03-01,2022-12-01,Terminated,01CN000057,M00390,Band 5,1CN00809,0,E001389,HSC01,BO,
E000749,Lê Phương,F,1983-02-16,2022-03-01,,Active,01CN000024,MJ028S,Band 3,1CN00688,0,E000791,HNO49,BO,
E000750,Dương Phương Bảo,M,1991-08-04,2022-03-01,,Active,01CN000074,M00108,Band 4,1CN00808,0,E000345,HCM40,RM,
E000751,Lê Kim,F,1988-11-22,2022-03-01,2022-08-01,Terminated,01CN000028,MJ009M,Band 8,1CN00927,1,E000383,HNO01,HH,
E000752,Bùi Hải,F,1991-07-03,2022-03-01,2024-07-01,Terminated,01CN000029,MK092C,Band 2,1CN00234,0,E001659,HCM01,ARM,
E000753,Phạm Trọng,M,1983-08-17,2022-03-01,2025-09-01,Terminated,01CN000015,MK001C,Band 2,1CN00188,0,E001464,HSC01,BO,
E000754,Nguyễn Quý cô Hồng,F,2002-04-25,2022-03-01,,Active,01QT000010,M00388,Band 2,1QT00088,0,E000940,HSC01,BO,
E000755,Vũ Lâm,F,1970-09-14,2022-04-01,,Active,01CN000008,MJ001E,Band 5,1CN01131,0,E000073,HCM29,RM,
E000756,Trần Nhiên,M,1983-07-18,2022-04-01,,Active,01CN000004,QA004C,Band 2,1CN00021,0,E001844,HSC01,BO,
E000757,Phạm Quang Tấn,M,1990-05-02,2022-04-01,,Active,01CN000002,MJ010S,Band 4,1CN00235,0,E001235,HCM48,BO,
E000758,Dương Anh,M,1993-10-23,2022-04-01,,Active,01QT000018,FE001D,Band 9,1QT00045,1,E001020,HSC01,BO,
E000759,Bùi Quý cô Khoa,F,1971-09-03,2022-04-01,2022-07-01,Terminated,01CN000001,MJ028S,Band 3,1CN00485,0,E001033,HNO63,BO,
E000760,Đặng Quang,M,1992-03-26,2022-04-01,,Active,01CN000003,MJ044S,Band 3,1CN01017,0,E001769,DAN03,RM,
E000761,Hoàng Khoa,M,1995-12-18,2022-04-01,2024-06-01,Terminated,01CN000069,MJ010S,Band 4,1CN00066,0,E001693,HCM41,BO,
E000762,Đặng Hoàng,M,1992-08-24,2022-04-01,2022-07-01,Terminated,01CN000057,MJ014M,Band 6,1CN01288,1,E000329,HNO01,TL,
E000763,Vũ Quang,M,1994-02-07,2022-04-01,2023-04-01,Terminated,01CN000076,MJ029S,Band 4,1CN00347,0,E001323,HCM04,RM,
E000764,Đặng Lan,F,1986-01-01,2022-04-01,,Active,01CN000084,MK003E,Band 5,1CN00845,0,E001799,HSC01,BO,
E000765,Bùi Phương,F,1979-04-09,2022-04-01,,Active,01CN000073,MK061C,Band 2,1CN01025,0,E001544,HNO34,ARM,
E000766,Bùi Duyên,F,1988-08-10,2022-04-01,,Active,01CN000029,MJ163S,Band 4,1CN00424,0,E001457,HCM01,RM,
E000767,Mai Châu,M,1995-04-24,2022-04-01,2025-10-01,Terminated,01CN000027,MJ043S,Band 4,1CN00224,0,E001029,HPH07,RM,
E000768,Lê Phương,F,1977-07-06,2022-04-01,2023-11-01,Terminated,01CN000009,MK090S,Band 4,1CN00193,0,E000539,HCM01,ARM,
E000769,Lê Lan,F,1986-02-12,2022-04-01,2023-08-01,Terminated,01QT000010,M00386,Band 4,1QT00166,0,E000005,HSC01,BO,
E000770,Nguyễn Quý cô Khoa,F,2001-10-26,2022-04-01,,Active,01CN000042,MJ162E,Band 5,1CN00613,0,E000418,HNO01,RM,
E000771,Lê Nhật,F,1983-10-27,2022-04-01,2022-07-01,Terminated,01CN000072,M00108,Band 4,1CN00695,0,,HNO65,RM,
E000772,Bùi Thành Mai Bảo,M,2000-10-06,2022-04-01,2023-01-01,Terminated,01CN000060,MJ010S,Band 4,1CN00410,0,E001186,HCM32,BO,
E000773,Dương Quý ông Bảo,M,1984-02-15,2022-04-01,,Active,01CN000004,QA015S,Band 4,1CN00722,0,E001844,HSC01,BO,
E000774,Hoàng Hà,F,1980-06-17,2022-05-01,,Active,01CN000079,MJ043S,Band 4,1CN00283,0,E000669,BDU01,RM,
E000775,Vũ Quang,M,1973-01-10,2022-05-01,,Active,01CN000069,MJ028S,Band 3,1CN01381,0,E000668,HCM41,BO,
E000776,Phạm Thảo,F,1987-06-14,2022-05-01,,Active,01CN000068,MJ161E,Band 5,1CN00686,0,E000478,HSC01,RM,
E000777,Hoàng Nhật,F,2003-05-01,2022-05-01,,Active,01CN000084,MK003E,Band 5,1CN00566,0,E000364,HSC02,BO,
E000778,Trần Duyên,F,1986-02-21,2022-05-01,,Active,01CN000057,MJ017E,Band 4,1CN01199,0,E001385,DNA01,RM,
E000779,Mai Phương Phú,M,1999-12-23,2022-05-01,,Active,01CN000022,MJ043S,Band 4,1CN00046,0,E001381,CTH01,RM,
E000780,Dương Vi,F,1997-07-23,2022-05-01,,Active,01QT000005,FC012M,Band 5,1QT00138,1,E001639,HSC01,BO,
E000781,Phạm Huy Đức,M,1975-06-12,2022-05-01,2024-10-01,Terminated,01CN000068,MJ163S,Band 4,1CN00348,0,E001317,HSC01,RM,
E000782,Vũ Nhật,F,1983-01-22,2022-05-01,2023-05-01,Terminated,01QT000008,M00389,Band 5,1QT00146,0,,HSC01,BO,
E000783,Trần Hà Mai,M,1997-07-01,2022-05-01,,Active,01QT000003,M00359,Band 5,1QT00118,0,E001499,HSC01,BO,
E000784,Hoàng Trung Phú,M,1983-01-16,2022-05-01,,Active,01CN000044,MK015S,Band 3,1CN00985,0,E000289,QNI01,ARM,
E000785,Lê Duyên,F,1994-07-22,2022-05-01,,Active,01CN000072,M00108,Band 4,1CN00695,0,,HNO65,RM,
E000786,Nguyễn Lâm,F,1999-12-16,2022-05-01,2025-06-01,Terminated,01CN000083,M00110,Band 2,1CN00080,0,E000553,HCM12,RM,
E000787,Mai Khoa,F,1985-12-08,2022-05-01,2025-06-01,Terminated,01CN000019,M00107,Band 4,1CN00181,0,E001183,HNO39,RM,
E000788,Vũ Thành,F,1983-08-07,2022-05-01,2022-12-01,Terminated,01QT000005,FC014M,Band 5,1QT00048,1,E000370,HSC01,BO,
E000789,Mai Khoa Đức,M,1974-09-20,2022-05-01,2022-12-01,Terminated,01CN000024,M00107,Band 4,1CN01289,0,E000136,HNO49,RM,
E000790,Bùi Lan,F,1995-01-06,2022-05-01,,Active,01CN000024,MJ008C,Band 2,1CN00526,0,E000795,HNO49,BO,
E000791,Lê Thảo,F,1995-05-25,2022-05-01,,Active,01CN000024,BA013M,Band 6,1CN00800,1,E000795,HNO49,HH,
E000792,Lê Lâm,F,1972-02-11,2022-05-01,2023-12-01,Terminated,01CN000037,M00107,Band 4,1CN01293,0,E001677,HCM01,RM,
E000793,Dương Lâm Hữu,M,1972-07-18,2022-06-01,2023-06-01,Terminated,01CN000012,BA013M,Band 6,1CN00154,1,E000108,HNO59,HH,
E000794,Bùi Nhiên Đức,M,1971-08-14,2022-06-01,2023-02-01,Terminated,01CN000029,MJ163S,Band 4,1CN00424,0,E001659,HCM01,RM,
E000795,Trần Quý cô Hương,F,1993-06-15,2022-06-01,,Active,01CN000024,BA013M,Band 6,1CN00800,1,E000791,HNO49,HH,
E000796,Dương Quang,M,1980-06-25,2022-06-01,,Active,01CN000006,M00109,Band 3,1CN00868,0,E000495,HNO52,RM,
E000797,Nguyễn Nhiên,M,1981-06-28,2022-06-01,2025-05-01,Terminated,01CN000037,M00107,Band 4,1CN01293,0,E001677,HCM01,RM,
E000798,Dương Yến,F,1970-12-18,2022-06-01,2024-10-01,Terminated,01QT000023,FA026S,Band 3,1QT00019,0,E000621,HSC01,BO,
